id,case_id,party_number,victim_role,victim_sex,victim_age,victim_degree_of_injury,victim_seating_position,victim_safety_equipment_1,victim_safety_equipment_2,victim_ejected
5022424,9198620,2,passenger,male,21,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5022425,9198620,2,passenger,male,57,complaint of pain,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
5022426,9198620,2,passenger,male,21,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
5022427,9198621,2,driver,male,33,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022441,9198637,1,driver,female,64,other visible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
5022444,9198658,2,passenger,male,19,no injury,passenger seat 2,air bag deployed,lap/shoulder harness used,not ejected
5022446,9198664,2,passenger,male,44,no injury,passenger seat 3,air bag not deployed,lap belt used,not ejected
5022606,9199082,1,passenger,male,21,no injury,passenger seat 3,air bag not deployed,unknown,not ejected
5022607,9199082,1,passenger,female,19,no injury,passenger seat 4,air bag not deployed,unknown,not ejected
5022611,9199094,1,passenger,male,4,no injury,passenger seat 4,air bag not deployed,child restraint in vehicle used,not ejected
5022689,9199230,2,passenger,,,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5022690,9199230,2,passenger,,,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
5022724,9199301,1,driver,female,44,other visible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022725,9199301,2,driver,female,62,other visible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022745,9199316,1,driver,male,45,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5022746,9199316,2,driver,male,22,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022768,9199332,2,driver,male,21,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022771,9199334,1,passenger,male,34,other visible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5022772,9199334,2,passenger,male,21,other visible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5022773,9199334,2,passenger,male,21,other visible injury,passenger seat 4,air bag deployed,lap/shoulder harness used,not ejected
5022774,9199334,2,driver,male,51,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5022828,9199399,2,passenger,male,,no injury,passenger seat 3,,,
5022835,9199424,1,passenger,male,29,no injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5022837,9199431,3,passenger,female,77,no injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022890,9199623,2,driver,female,71,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022960,9199668,1,passenger,male,4,no injury,passenger seat 5,air bag not deployed,child restraint in vehicle used,not ejected
5022961,9199668,2,driver,male,36,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5022970,9199674,1,passenger,female,18,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,
5022971,9199674,2,driver,male,24,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022972,9199674,2,passenger,male,17,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5022978,9199679,1,driver,male,62,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022979,9199680,1,driver,male,52,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022980,9199680,2,driver,female,28,possible injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022981,9199680,2,passenger,female,35,possible injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5022983,9199682,2,driver,female,63,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5022986,9199686,1,pedestrian,male,65,complaint of pain,,unknown,,not ejected
5022988,9199688,1,driver,female,65,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5022989,9199688,2,driver,female,65,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5023007,9199699,2,driver,male,32,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023013,9199702,2,passenger,female,17,complaint of pain,passenger seat 2,air bag not deployed,lap/shoulder harness used,not ejected
5023014,9199702,2,passenger,female,38,complaint of pain,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
5023088,9199742,1,driver,female,26,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023091,9199744,2,pedestrian,female,55,complaint of pain,driver,,not required,not ejected
5023154,9199794,2,bicyclist,male,44,complaint of pain,driver,not required,,not ejected
5023171,9199807,2,pedestrian,male,78,severe injury,,,,not ejected
5023172,9199808,2,driver,female,83,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023178,9199813,2,driver,male,19,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023180,9199815,2,other,male,29,complaint of pain,driver,,"driver, motorcycle helmet not used",not ejected
5023197,9199824,1,passenger,male,52,other visible injury,passenger seat 3,air bag not deployed,unknown,not ejected
5023214,9199835,2,driver,male,54,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023227,9199844,1,driver,female,26,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023276,9199877,1,driver,female,45,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5023277,9199877,2,driver,male,22,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5023278,9199877,2,passenger,female,19,complaint of pain,passenger seat 2,air bag deployed,lap/shoulder harness used,not ejected
5023279,9199878,2,pedestrian,male,52,complaint of pain,,,,
5023285,9199882,1,driver,female,33,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023286,9199882,2,passenger,female,28,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5023338,9199913,1,driver,,61,complaint of pain,driver,lap/shoulder harness used,,not ejected
5023341,9199916,1,driver,male,45,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023342,9199916,2,driver,female,32,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023350,9199921,2,pedestrian,male,20,other visible injury,,,,fully ejected
5023376,9199936,1,pedestrian,female,11,complaint of pain,,,not required,
5023388,9199941,1,passenger,female,29,no injury,passenger seat 3,,lap/shoulder harness used,not ejected
5023389,9199941,1,passenger,male,0,no injury,passenger seat 6,,child restraint in vehicle used,not ejected
5023390,9199941,2,passenger,male,36,no injury,passenger seat 3,,lap/shoulder harness used,not ejected
5023391,9199941,2,passenger,female,32,no injury,passenger seat 4,,lap/shoulder harness used,not ejected
5023392,9199941,2,passenger,female,2,no injury,passenger seat 6,,child restraint in vehicle used,not ejected
5023393,9199941,2,driver,male,28,other visible injury,driver,,lap/shoulder harness used,not ejected
5023394,9199942,2,driver,female,18,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5023395,9199942,2,passenger,female,19,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5023525,9200104,1,driver,male,51,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
5023526,9200104,1,passenger,female,54,possible injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5023527,9200104,2,driver,male,25,suspected minor injury,driver,air bag deployed,lap/shoulder harness used,not ejected
5023540,9200118,1,driver,male,50,possible injury,driver,air bag deployed,lap/shoulder harness used,not ejected
5023544,9200122,2,passenger,female,22,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5023570,9200161,1,driver,male,31,suspected minor injury,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023575,9200165,1,driver,female,54,suspected serious injury,driver,air bag deployed,lap/shoulder harness used,not ejected
5023576,9200165,1,passenger,female,81,no injury,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5023675,9200248,2,driver,male,50,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023707,9200293,2,passenger,female,68,complaint of pain,driver,air bag not deployed,,not ejected
5023769,9200362,1,driver,female,92,severe injury,driver,air bag deployed,lap/shoulder harness not used,not ejected
5023775,9200367,2,driver,male,63,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023874,9200523,2,bicyclist,male,29,complaint of pain,,,,not ejected
5023888,9200530,1,passenger,female,11,complaint of pain,passenger seat 3,air bag deployed,,not ejected
5023889,9200530,1,passenger,female,6,no injury,passenger seat 6,air bag deployed,lap/shoulder harness used,not ejected
5023890,9200530,1,passenger,female,8,no injury,passenger seat 5,air bag deployed,lap/shoulder harness used,not ejected
5023891,9200530,2,passenger,,,no injury,passenger seat 3,air bag deployed,,not ejected
5023899,9200534,1,passenger,female,38,complaint of pain,passenger seat 3,air bag deployed,lap/shoulder harness used,not ejected
5023921,9200546,2,driver,female,44,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023942,9200559,2,driver,male,32,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5023943,9200559,2,passenger,female,30,complaint of pain,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5023944,9200559,2,passenger,female,,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
5023945,9200559,2,passenger,male,3,no injury,passenger seat 5,air bag not deployed,lap/shoulder harness used,not ejected
5023946,9200559,2,passenger,male,5,no injury,passenger seat 4,air bag not deployed,lap/shoulder harness used,not ejected
5023969,9200614,2,driver,male,19,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
5024020,9200677,1,passenger,male,21,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024101,9200763,1,driver,female,20,complaint of pain,driver,,"passenger, motorcycle helmet used",not ejected
5024102,9200763,1,passenger,male,22,complaint of pain,passenger seat 3,,"passenger, motorcycle helmet used",not ejected
5024103,9200763,2,passenger,female,,complaint of pain,passenger seat 6,,"passenger, motorcycle helmet used",not ejected
5024104,9200763,2,passenger,female,18,no injury,passenger seat 3,,"passenger, motorcycle helmet used",not ejected
5024121,9200773,2,driver,female,62,complaint of pain,driver,air bag deployed,lap/shoulder harness used,not ejected
5024156,9200871,1,passenger,male,19,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024271,9201035,2,passenger,female,54,complaint of pain,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
5024272,9201035,2,passenger,male,23,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024280,9201042,2,passenger,female,61,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024316,9201079,2,passenger,male,22,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024317,9201079,2,passenger,female,20,no injury,passenger seat 6,air bag not deployed,lap/shoulder harness used,not ejected
5024340,9201123,1,passenger,female,52,other visible injury,passenger seat 3,unknown,lap/shoulder harness used,not ejected
5024341,9201123,2,driver,male,27,other visible injury,driver,not required,"driver, motorcycle helmet used",not ejected
5024343,9201128,1,passenger,male,22,no injury,passenger seat 3,air bag not deployed,lap/shoulder harness used,not ejected
5024344,9201132,2,driver,female,36,complaint of pain,driver,air bag not deployed,lap/shoulder harness used,not ejected
